res_state,res_district,res_year,res_month,res_frl,liv_cap,rainfall,population,water demand (cubic meters),water demand (MCM)
Gujarat,Bharuch,2012,march,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2012,april,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2012,may,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2012,june,139.7,0.00752,34.4,,,
Gujarat,Bharuch,2012,july,139.7,0.00752,178.2,,,
Gujarat,Bharuch,2012,august,139.7,0.00752,230.3,,,
Gujarat,Bharuch,2012,september,139.7,0.00752,263.8,,,
Gujarat,Bharuch,2012,october,139.7,0.00752,7.1,,,
Gujarat,Bharuch,2012,november,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2012,december,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2013,january,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2013,february,139.7,0.00752,0.9,,,
Gujarat,Bharuch,2013,march,139.7,0.00752,0.1,,,
Gujarat,Bharuch,2013,april,139.7,0.00752,4.6,,,
Gujarat,Bharuch,2013,may,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2013,june,139.7,0.00752,155.7,,,
Gujarat,Bharuch,2013,july,139.7,0.00752,405.4,,,
Gujarat,Bharuch,2013,august,139.7,0.00752,211.1,,,
Gujarat,Bharuch,2013,september,139.7,0.00752,287.3,,,
Gujarat,Bharuch,2013,october,139.7,0.00752,53.2,,,
Gujarat,Bharuch,2013,november,139.7,0.00752,0.1,,,
Gujarat,Bharuch,2013,december,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2014,january,139.7,0.00752,5.7,,,
Gujarat,Bharuch,2014,february,139.7,0.00752,0.1,,,
Gujarat,Bharuch,2014,march,139.7,0.00752,0.2,,,
Gujarat,Bharuch,2014,april,139.7,0.00752,1.0,,,
Gujarat,Bharuch,2014,may,139.7,0.00752,1.3,,,
Gujarat,Bharuch,2014,june,139.7,0.00752,11.6,,,
Gujarat,Bharuch,2014,july,139.7,0.00752,307.5,,,
Gujarat,Bharuch,2014,august,139.7,0.00752,138.6,,,
Gujarat,Bharuch,2014,september,139.7,0.00752,235.1,,,
Gujarat,Bharuch,2014,october,139.7,0.00752,3.3,,,
Gujarat,Bharuch,2014,november,139.7,0.00752,1.3,,,
Gujarat,Bharuch,2014,december,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2015,january,139.7,0.00752,1.8,,,
Gujarat,Bharuch,2015,february,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2015,march,139.7,0.00752,6.1,,,
Gujarat,Bharuch,2015,april,139.7,0.00752,5.5,,,
Gujarat,Bharuch,2015,may,139.7,0.00752,0.9,,,
Gujarat,Bharuch,2015,june,139.7,0.00752,120.7,,,
Gujarat,Bharuch,2015,july,139.7,0.00752,354.7,,,
Gujarat,Bharuch,2015,august,139.7,0.00752,37.4,,,
Gujarat,Bharuch,2015,september,139.7,0.00752,93.4,,,
Gujarat,Bharuch,2015,october,139.7,0.00752,2.2,,,
Gujarat,Bharuch,2015,november,139.7,0.00752,0.3,,,
Gujarat,Bharuch,2015,december,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2016,january,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2016,february,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2016,march,139.7,0.00752,0.6,,,
Gujarat,Bharuch,2016,april,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2016,may,139.7,0.00752,0.4,,,
Gujarat,Bharuch,2016,june,139.7,0.00752,31.8,,,
Gujarat,Bharuch,2016,july,139.7,0.00752,255.8,,,
Gujarat,Bharuch,2016,august,139.7,0.00752,303.9,,,
Gujarat,Bharuch,2016,september,139.7,0.00752,105.3,,,
Gujarat,Bharuch,2016,october,139.7,0.00752,66.9,,,
Gujarat,Bharuch,2016,november,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2016,december,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2017,january,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2017,february,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2017,march,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2017,april,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2017,may,139.7,0.00752,0.2,,,
Gujarat,Bharuch,2017,june,139.7,0.00752,137.7,,,
Gujarat,Bharuch,2017,july,139.7,0.00752,613.1,,,
Gujarat,Bharuch,2017,august,139.7,0.00752,179.7,,,
Gujarat,Bharuch,2017,september,139.7,0.00752,67.2,,,
Gujarat,Bharuch,2017,october,139.7,0.00752,15.5,,,
Gujarat,Bharuch,2017,november,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2017,december,139.7,0.00752,11.0,,,
Gujarat,Bharuch,2018,january,139.7,0.00752,,,,
Gujarat,Bharuch,2018,february,139.7,0.00752,,,,
Gujarat,Bharuch,2018,march,139.7,0.00752,,,,
Gujarat,Bharuch,2018,april,139.7,0.00752,,,,
Gujarat,Bharuch,2018,may,139.7,0.00752,,,,
Gujarat,Bharuch,2018,june,139.7,0.00752,,,,
Gujarat,Bharuch,2018,july,139.7,0.00752,,,,
Gujarat,Bharuch,2018,august,139.7,0.00752,,,,
Gujarat,Bharuch,2018,september,139.7,0.00752,,,,
Gujarat,Bharuch,2018,october,139.7,0.00752,,,,
Gujarat,Bharuch,2018,november,139.7,0.00752,,,,
Gujarat,Bharuch,2018,december,139.7,0.00752,,,,
Gujarat,Bharuch,2019,january,139.7,0.00752,,,,
Gujarat,Bharuch,2019,february,139.7,0.00752,,,,
Gujarat,Bharuch,2019,march,139.7,0.00752,,,,
Gujarat,Bharuch,2019,april,139.7,0.00752,,,,
Gujarat,Bharuch,2019,may,139.7,0.00752,,,,
Gujarat,Bharuch,2019,june,139.7,0.00752,,,,
Gujarat,Bharuch,2019,july,139.7,0.00752,,,,
Gujarat,Bharuch,2019,august,139.7,0.00752,,,,
Gujarat,Bharuch,2019,september,139.7,0.00752,,,,
Gujarat,Bharuch,2019,october,139.7,0.00752,,,,
Gujarat,Bharuch,2019,november,139.7,0.00752,,,,
Gujarat,Bharuch,2019,december,139.7,0.00752,,,,
Gujarat,Bharuch,2020,january,139.7,0.00752,,,,
Gujarat,Bharuch,2020,february,139.7,0.00752,,,,
Gujarat,Bharuch,2020,march,139.7,0.00752,,,,
Gujarat,Bharuch,2020,april,139.7,0.00752,,,,
Gujarat,Bharuch,2020,may,139.7,0.00752,,,,
Gujarat,Bharuch,2020,june,139.7,0.00752,,,,
Gujarat,Bharuch,2020,july,139.7,0.00752,,,,
Gujarat,Bharuch,2020,august,139.7,0.00752,,,,
Gujarat,Bharuch,2020,september,139.7,0.00752,,,,
Gujarat,Bharuch,2020,october,139.7,0.00752,,,,
Gujarat,Bharuch,2020,november,139.7,0.00752,,,,
Gujarat,Bharuch,2020,december,139.7,0.00752,,,,
Gujarat,Bharuch,2021,january,139.7,0.00752,,,,
Gujarat,Bharuch,2021,february,139.7,0.00752,,,,
Gujarat,Bharuch,2021,march,139.7,0.00752,,,,
Gujarat,Bharuch,2021,april,139.7,0.00752,,,,
Gujarat,Bharuch,2021,may,139.7,0.00752,,,,
Gujarat,Bharuch,2021,june,139.7,0.00752,,,,
Gujarat,Bharuch,2021,july,139.7,0.00752,,,,
Gujarat,Bharuch,2021,august,139.7,0.00752,,,,
Gujarat,Bharuch,2021,september,139.7,0.00752,,,,
Gujarat,Bharuch,2021,october,139.7,0.00752,,,,
Gujarat,Bharuch,2021,november,139.7,0.00752,,,,
Gujarat,Bharuch,2021,december,139.7,0.00752,,,,
Gujarat,Bharuch,2022,january,139.7,0.00752,,,,
Gujarat,Bharuch,2022,february,139.7,0.00752,,,,
Gujarat,Bharuch,2022,march,139.7,0.00752,,,,
Gujarat,Bharuch,2022,april,139.7,0.00752,,,,
Gujarat,Bharuch,2022,may,139.7,0.00752,,,,
Gujarat,Bharuch,2022,june,139.7,0.00752,,,,
Gujarat,Bharuch,2022,july,139.7,0.00752,,,,
Gujarat,Bharuch,2022,august,139.7,0.00752,,,,
Gujarat,Bharuch,2022,september,139.7,0.00752,,,,
Gujarat,Bharuch,2022,october,139.7,0.00752,,,,
Gujarat,Bharuch,2022,november,139.7,0.00752,,,,
Gujarat,Bharuch,2022,december,139.7,0.00752,,,,
Gujarat,Bharuch,2023,january,139.7,0.00752,,,,
Gujarat,Bharuch,2023,february,139.7,0.00752,,,,
Gujarat,Bharuch,2023,march,139.7,0.00752,,,,
Gujarat,Bharuch,2023,april,139.7,0.00752,,,,
Gujarat,Bharuch,2023,may,139.7,0.00752,,,,
Gujarat,Bharuch,2023,june,139.7,0.00752,,,,
Gujarat,Bharuch,2023,july,139.7,0.00752,,,,
Gujarat,Bharuch,2023,august,139.7,0.00752,,,,
Gujarat,Bharuch,2023,september,139.7,0.00752,,,,
Gujarat,Bharuch,2023,october,139.7,0.00752,,,,
Gujarat,Bharuch,2023,november,139.7,0.00752,,,,
Gujarat,Bharuch,2023,december,139.7,0.00752,,,,
